lylas	2.6	0.8	[3, 3, 3, 1, 3, 4, 2, 2, 2, 3]
lylb	1.6	1.56205	[2, 2, 3, -2, 4, 1, 3, 1, 1, 1]
m8	1.4	1.0198	[3, 0, 1, 0, 1, 3, 2, 2, 1, 1]
mia	-1.2	0.4	[-2, -1, -1, -2, -1, -1, -1, -1, -1, -1]
mml	2.0	1.0	[1, 1, 2, 3, 3, 2, 1, 2, 4, 1]
mofo	-2.4	2.2	[-4, -4, -4, 0, -3, -2, -2, -4, 3, -4]
muah	2.8	1.07703	[1, 2, 4, 4, 4, 2, 4, 2, 2, 3]
mubar	-1.0	2.36643	[-4, -2, -3, -2, -2, -2, 1, 4, 2, -2]
piżmo	0.9	2.07123	[-1, 1, 1, 1, 4, 3, 1, -4, 1, 2]
mwah	2.5	0.80623	[2, 2, 2, 4, 2, 3, 2, 2, 4, 2]
n1	1.9	1.04403	[1, 1, 3, 2, 2, 3, 4, 1, 1, 1]
nbd	1.3	1.34536	[2, 1, 0, 0, 0, 4, 2, 0, 3, 1]
nbif	-0.5	0.67082	[-1, -2, 0, 0, 0, 0, -1, -1, 0, 0]
nfc	-2.7	0.9	[-3, -2, -2, -3, -1, -2, -4, -3, -4, -3]
nfw	-2.4	1.0198	[-2, -2, -1, -3, -1, -2, -4, -3, -4, -2]
nh	2.2	0.6	[2, 2, 2, 2, 1, 3, 3, 3, 2, 2]
nimby	-0.8	0.6	[0, 0, -1, 0, -1, -2, -1, -1, -1, -1]
nimjd	-0.7	0.78102	[0, -2, -1, -2, 0, -1, 0, 0, 0, -1]
nimq	-0.2	0.6	[0, 0, 0, 0, 0, 0, 0, 0, -2, 0]
Nimy	-1.4	1.68523	[-1, -2, -3, -2, -1, 2, -3, 0, 0, -4]
nitl	-1.5	0.92195	[-1, -1, -2, -3, -1, -3, -1, -2, 0, -1]
nme	-2.1	1.13578	[-1, -2, -2, -1, -4, -2, -3, -3, 0, -3]
noyb	-0.7	1.67631	[-1, -2, 0, -1, -1, -2, -2, -1, 4, -1]
np	1.4	1.0198	[0, 1, 1, 1, 1, 2, 2, 4, 1, 1]
ntmu	1.4	0.66332	[1, 1, 0, 1, 2, 2, 2, 2, 2, 1]
o-8	-0.5	1.5	[2, -1, 0, 0, -2, -2, 0, -2, 2, -2]
o-:	-0.3	1.18743	[2, -1, 0, 0, -1, -2, 0, -2, 1, 0]
o-|	-1.1	0.53852	[-1, -1, -1, 0, -1, -1, -1, -2, -2, -1]
o.o	-0.6	0.8	[-1, -1, -2, 0, 1, 0, -1, 0, -1, -1]
O.o	-0.6	0.8	[-1, -1, -2, 0, 1, 0, -1, 0, -1, -1]
o.O	-0.6	0.8	[-1, -1, -2, 0, 1, 0, -1, 0, -1, -1]
o:	-0.2	0.87178	[-1, 0, -1, -2, 0, 1, 0, 1, 0, 0]
o:)	1.5	0.67082	[3, 1, 1, 2, 2, 2, 1, 1, 1, 1]
o:-)	2.0	1.18322	[1, 4, 1, 2, 4, 1, 1, 2, 3, 1]
o:-3	2.2	0.9798	[1, 4, 2, 3, 3, 2, 1, 2, 3, 1]
o:3	2.3	0.78102	[3, 3, 2, 2, 1, 2, 4, 2, 2, 2]
o:<	-0.3	1.1	[-1, -1, -2, 0, -1, 0, 1, 2, 0, -1]
o;^)	1.6	0.8	[1, 2, 1, 2, 1, 2, 2, 0, 3, 2]
dobrze	1.6	1.42829	[0, 0, 1, 1, 1, 4, 3, 4, 1, 1]
o_o	-0.5	0.92195	[0, -1, 0, -2, -2, 0, -1, 1, 0, 0]
O_o	-0.5	0.92195	[0, -1, 0, -2, -2, 0, -1, 1, 0, 0]
o_O	-0.5	0.92195	[0, -1, 0, -2, -2, 0, -1, 1, 0, 0]
pita	-2.4	1.2	[-2, -1, -1, -4, -4, -2, -4, -2, -3, -1]
proszę	0.3	0.45826	[0, 1, 1, 1, 0, 0, 0, 0, 0, 0]
plz	0.3	0.45826	[0, 1, 1, 1, 0, 0, 0, 0, 0, 0]
pmbi	0.8	1.32665	[3, 0, 0, 1, 1, -2, 2, 2, 0, 1]
pmfji	0.3	0.78102	[0, 0, 1, 0, 2, -1, 0, 1, 0, 0]
pmji	0.7	1.00499	[1, 2, 0, -1, 0, 0, 2, 2, 1, 0]
po	-2.6	0.91652	[-2, -3, -4, -3, -3, -3, -1, -3, -1, -3]
ptl	2.6	1.11355	[3, 4, 2, 4, 1, 2, 3, 1, 4, 2]
pu	-1.1	1.3	[-3, -1, -3, -2, -1, -1, -1, -1, 1, 1]
qq	-2.2	0.6	[-2, -2, -1, -3, -3, -2, -2, -3, -2, -2]
qt	1.8	0.6	[2, 2, 1, 2, 1, 3, 2, 1, 2, 2]
r &amp; r	2.4	1.0198	[2, 4, 2, 3, 1, 4, 2, 2, 1, 3]
rofl	2.7	0.78102	[3, 2, 2, 2, 4, 4, 2, 3, 3, 2]
roflmao	2.5	1.11803	[4, 2, 2, 4, 1, 1, 2, 4, 3, 2]
rotfl	2.6	0.66332	[3, 2, 3, 3, 1, 3, 3, 3, 2, 3]
rotflmao	2.8	1.07703	[4, 3, 2, 4, 1, 1, 4, 3, 3, 3]
rotflmfao	2.5	1.11803	[3, 4, 1, 3, 3, 3, 0, 3, 2, 3]
rotflol	3.0	1.09545	[1, 4, 4, 4, 2, 2, 2, 3, 4, 4]
rotgl	2.9	0.7	[4, 3, 2, 2, 3, 3, 3, 2, 4, 3]
rotglmao	1.8	2.4	[3, 3, 4, 3, -1, 1, 4, -4, 2, 3]
s:	-1.1	0.83066	[-1, -1, -2, -2, -1, -1, -2, -1, 1, -1]
sapfu	-1.1	1.57797	[-2, 0, -3, -1, -1, 1, -2, 2, -2, -3]
sete	2.8	0.87178	[3, 3, 3, 2, 3, 3, 4, 4, 1, 2]
sfete	2.7	0.78102	[4, 3, 3, 3, 2, 4, 2, 2, 2, 2]
sgtm	2.4	1.0198	[2, 1, 1, 2, 3, 3, 2, 2, 4, 4]
policzkować	0.6	2.15407	[2, -1, 1, -1, 0, 4, -3, 4, 1, -1]
slaw	2.1	1.04403	[3, 2, 0, 2, 2, 2, 3, 1, 4, 2]
smh	-1.3	0.64031	[-2, -1, 0, -1, -1, -2, -2, -1, -2, -1]
snafu	-2.5	1.11803	[-3, -4, -3, -3, -1, 0, -2, -3, -3, -3]
sob	-2.8	0.9798	[-3, -4, -3, -2, -2, -1, -2, -4, -4, -3]
swak	2.3	1.00499	[2, 2, 2, 1, 4, 2, 3, 2, 1, 4]
tgif	2.3	1.34536	[1, 3, 3, 3, -1, 2, 4, 2, 3, 3]
thks	1.4	0.4899	[1, 2, 1, 2, 1, 2, 1, 1, 2, 1]
dzięki	1.5	0.92195	[0, 1, 3, 2, 1, 2, 1, 1, 3, 1]
tia	2.3	0.9	[3, 1, 2, 1, 4, 3, 2, 3, 2, 2]
tmi	-0.3	1.61555	[-1, -1, 2, -1, 1, -2, -2, -1, 3, -1]
tnx	1.1	0.53852	[2, 1, 1, 0, 1, 1, 2, 1, 1, 1]
prawdziwe	1.8	1.32665	[2, 1, 1, 0, 1, 4, 3, 1, 4, 1]
tx	1.5	0.92195	[3, 2, 1, 0, 2, 1, 3, 1, 1, 1]
txs	1.1	0.7	[1, 2, 0, 1, 2, 0, 1, 2, 1, 1]
ty	1.6	0.66332	[1, 2, 3, 1, 2, 2, 1, 2, 1, 1]
tyvm	2.5	1.11803	[2, 2, 1, 3, 1, 4, 2, 4, 2, 4]
urw	1.9	1.13578	[1, 2, 1, 2, 4, 2, 4, 1, 1, 1]
vbg	2.1	1.75784	[2, 3, 3, 3, 3, -3, 3, 2, 2, 3]
vbs	3.1	0.53852	[2, 3, 3, 3, 4, 4, 3, 3, 3, 3]
vip	2.3	1.00499	[2, 1, 1, 3, 4, 2, 2, 4, 2, 2]
vwd	2.6	0.91652	[4, 2, 4, 2, 1, 3, 3, 2, 3, 2]
vwp	2.1	0.7	[3, 1, 2, 2, 3, 2, 2, 3, 1, 2]
wag	-0.2	0.74833	[-1, 0, 0, 0, 0, 0, -2, 1, 0, 0]
wd	2.7	1.1	[3, 1, 4, 3, 4, 2, 1, 3, 2, 4]
wilco	0.9	0.9434	[1, 3, 1, 0, 1, 0, 2, 1, 0, 0]
wp	1.0	0.0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
wtf	-2.8	0.74833	[-4, -3, -2, -3, -2, -2, -2, -4, -3, -3]
wtg	2.1	0.7	[1, 3, 2, 3, 2, 2, 2, 1, 2, 3]
wth	-2.4	0.4899	[-2, -3, -2, -3, -2, -2, -2, -3, -3, -2]
x-d	2.7	0.78102	[1, 3, 4, 2, 3, 3, 3, 2, 3, 3]
xp	1.8	0.87178	[2, 1, 3, 1, 3, 1, 3, 1, 2, 1]
xd	2.7	0.9	[1, 4, 4, 3, 2, 2, 3, 3, 2, 3]
xlnt	3.0	0.89443	[4, 3, 3, 1, 4, 4, 3, 3, 3, 2]
buźiaki	3.0	0.7746	[2, 2, 4, 2, 3, 3, 4, 3, 3, 4]
xoxozzz	2.3	0.78102	[3, 1, 2, 2, 2, 2, 3, 2, 4, 2]
xp	1.2	0.4	[1, 1, 1, 1, 2, 1, 2, 1, 1, 1]
xqzt	1.6	1.42829	[0, 2, 1, 2, 4, -1, 3, 1, 1, 3]
xtc	0.8	1.93907	[2, 0, -3, 3, 3, -1, 3, 1, -1, 1]
yolo	1.1	0.83066	[0, 1, 1, 2, 1, 1, 1, 3, 0, 1]
yoyo	0.4	1.85472	[-1, 0, -1, -1, 4, 2, -2, 2, 2, -1]
yvw	1.6	0.4899	[1, 2, 1, 1, 2, 2, 2, 1, 2, 2]
yw	1.8	1.32665	[1, 1, 1, 4, 1, 1, 4, 0, 3, 2]
ywia	2.5	1.11803	[3, 2, 3, 4, 1, 1, 1, 3, 3, 4]
zzz	-1.2	0.87178	[0, -1, 0, -1, -3, -1, -1, -2, -2, -1]
[-;	0.5	1.28452	[1, -1, -1, 1, 1, 1, 2, -2, 2, 1]
[:	1.3	0.45826	[1, 1, 2, 1, 2, 2, 1, 1, 1, 1]
[;	1.0	1.34164	[2, 1, 2, 2, 1, 2, 2, -2, -1, 1]
[=	1.7	0.64031	[2, 2, 1, 1, 1, 2, 2, 3, 2, 1]
\ -:	-1.0	1.18322	[-3, -1, -1, -1, -1, -1, 2, -2, -1, -1]
\:	-1.0	0.0	[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
\: &lt;	-1.7	1.18743	[-1, -3, -2, -2, -3, -3, -2, -1, 1, -1]
\ =	-1.1	0.3	[-1, -1, -1, -1, -1, -1, -1, -2, -1, -1]
\ ^:	-1.3	0.45826	[-1, -1, -1, -2, -1, -1, -1, -2, -2, -1]
\o/	2.2	0.9798	[2, 1, 1, 2, 4, 2, 2, 4, 2, 2]
\o:	-1.2	0.4	[-1, -1, -1, -1, -2, -1, -1, -2, -1, -1]
] -:	-2.1	0.53852	[-2, -3, -3, -2, -2, -2, -1, -2, -2, -2]
]:	-1.6	0.66332	[-1, -2, -1, -2, -3, -2, -1, -1, -1, -2]
]: &lt;	-2.5	0.80623	[-2, -2, -2, -3, -4, -2, -2, -2, -2, -4]
^ &lt;_ &lt;	1.4	1.11355	[3, 1, 3, 2, 1, 1, 1, -1, 2, 1]
^urs	-2.8	0.6	[-2, -3, -3, -2, -3, -3, -2, -3, -4, -3]
porzucić	-1.9	0.53852	[-1, -2, -2, -2, -2, -3, -2, -2, -1, -2]
opuszczony	-2.0	1.09545	[-1, -1, -3, -2, -1, -4, -1, -3, -3, -1]
abandoner	-1.9	0.83066	[-1, -1, -3, -2, -1, -3, -1, -2, -3, -2]
abandoners	-1.9	0.83066	[-2, -3, -2, -3, -2, -1, -2, -2, 0, -2]
porzucając	-1.6	0.8	[-3, -2, -3, -2, -1, -1, -1, -1, -1, -1]
porzucenie	-2.4	1.0198	[-4, -2, -1, -4, -2, -1, -2, -3, -3, -2]
porzucenia	-1.7	0.45826	[-2, -1, -2, -2, -1, -2, -1, -2, -2, -2]
porzuca	-1.3	0.9	[-2, -1, -1, -2, -1, -2, -1, -2, 1, -2]
porwany	-2.3	1.18743	[-3, -1, 0, -3, -1, -3, -4, -2, -3, -3]
uprowadzenie	-2.8	0.87178	[-4, -3, -3, -4, -1, -3, -2, -2, -3, -3]
porwania	-2.0	1.41421	[-3, -4, -1, -3, -1, -3, 1, -2, -1, -3]
brzydzić się	-2.0	1.09545	[-3, -3, -1, -1, -2, -1, -3, -3, 0, -3]
zniesmaczony	-2.4	1.49666	[-4, -4, 0, -3, -2, -1, -4, -3, -3, 0]
odrażający	-3.1	1.3	[-4, -4, -4, -2, 0, -4, -2, -3, -4, -4]
nie znosi	-2.9	1.51327	[0, -4, -3, -3, -4, -4, 0, -4, -3, -4]
umiejętności	1.0	0.63246	[1, 2, 0, 1, 0, 1, 1, 1, 1, 2]
umiejętność	1.3	0.64031	[1, 1, 1, 0, 1, 2, 2, 2, 2, 1]
na	0.1	0.3	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
bumelant	-1.1	0.53852	[-1, -1, 0, -2, -1, -1, -2, -1, -1, -1]
nieobecni	-0.8	0.6	[-1, 0, 0, -1, -1, 0, -2, -1, -1, -1]
rozgrzeszać	1.2	1.46969	[2, -3, 2, 2, 1, 1, 2, 1, 2, 2]
absolutnie	1.5	0.92195	[3, 1, 2, 1, 0, 2, 3, 1, 1, 1]
rozgrzewa	1.3	1.00499	[3, 1, 1, 0, 0, 2, 3, 1, 1, 1]
rozgrzeszenie	1.6	0.8	[3, 1, 2, 1, 1, 2, 3, 1, 1, 1]
nadużycie	-3.2	0.6	[-4, -2, -3, -4, -3, -4, -3, -3, -3, -3]
nadużywane	-2.3	0.64031	[-2, -2, -3, -2, -2, -4, -2, -2, -2, -2]
sprawca	-2.6	0.4899	[-3, -2, -3, -3, -2, -3, -2, -2, -3, -3]
sprawcy	-2.6	1.0198	[-2, -3, -3, -3, -3, -2, -3, -4, -3, 0]
nadużycia	-2.6	0.66332	[-3, -2, -3, -3, -3, -3, -1, -2, -3, -3]
nadużywanie	-2.0	1.41421	[-1, -2, -2, -4, -4, -2, -3, -1, 1, -2]
obraźliwy	-3.2	0.74833	[-4, -3, -3, -4, -4, -3, -4, -2, -3, -2]
obelżywie	-2.8	0.6	[-3, -4, -3, -2, -3, -2, -2, -3, -3, -3]
obraźliwość	-2.5	0.92195	[-2, -4, -2, -3, -2, -3, -4, -2, -1, -2]
obelżywe	-3.0	0.63246	[-3, -3, -4, -3, -4, -2, -2, -3, -3, -3]
zaakceptować	1.6	0.91652	[2, 1, 2, 1, 1, 2, 4, 1, 1, 1]
akceptowalność	1.6	0.66332	[0, 2, 2, 2, 1, 2, 2, 2, 1, 2]
dopuszczalność	1.1	0.53852	[1, 0, 1, 2, 1, 2, 1, 1, 1, 1]
do przyjęcia	1.3	0.45826	[1, 2, 1, 1, 1, 2, 1, 1, 2, 1]
akceptowalność	1.3	0.9	[1, 0, 2, 1, 2, 1, 1, 0, 2, 3]
akceptowalnie	1.5	0.67082	[3, 2, 1, 1, 1, 2, 1, 1, 2, 1]
przyjęcie	2.0	0.63246	[3, 1, 3, 2, 1, 2, 2, 2, 2, 2]
akceptacje	1.7	0.78102	[3, 1, 1, 1, 2, 2, 1, 2, 3, 1]
acceptant	1.6	0.8	[0, 1, 2, 2, 2, 1, 2, 1, 3, 2]
acceptation	1.3	0.78102	[0, 1, 2, 1, 1, 1, 1, 3, 2, 1]
acceptations	0.9	0.83066	[1, 2, 0, 2, 0, 1, 0, 2, 1, 0]
przyjęty	1.1	0.3	[1, 1, 1, 1, 1, 2, 1, 1, 1, 1]
przyjmowanie	1.6	0.66332	[2, 2, 2, 1, 1, 2, 1, 3, 1, 1]
akceptuje	1.3	0.45826	[1, 2, 1, 1, 1, 2, 2, 1, 1, 1]
wypadek	-2.1	0.83066	[-2, -2, -1, -3, -4, -2, -2, -1, -2, -2]
przypadkowy	-0.3	0.45826	[-1, -1, 0, 0, 0, 0, 0, 0, -1, 0]
przypadkowo	-1.4	0.91652	[-2, 0, -2, 0, -3, -1, -1, -1, -2, -2]
Wypadki	-1.3	0.78102	[-1, -1, -1, -1, -2, 0, -3, -1, -2, -1]
ukończyć	1.8	0.6	[1, 2, 3, 2, 2, 2, 1, 1, 2, 2]
znakomity	1.9	0.53852	[2, 2, 2, 1, 2, 2, 3, 1, 2, 2]
osiąga	1.7	0.9	[2, 2, 1, 0, 2, 3, 3, 1, 1, 2]
zarzut	-1.0	1.09545	[-1, -1, -2, -2, -2, -1, -1, -1, 2, -1]
oskarżenia	-1.3	1.26886	[-2, -2, -1, -3, -2, -1, -1, 2, -2, -1]
oskarżać	-0.8	1.53623	[-3, -1, -1, -2, 1, -2, 1, -2, 2, -1]
oskarżony	-1.2	1.46969	[-2, -1, -2, 2, -2, -3, -2, -2, -1, 1]
oskarża	-1.4	1.0198	[-2, -1, -2, 1, -2, -3, -1, -2, -1, -1]
oskarżający	-0.7	1.34536	[-2, -1, -1, 1, -3, -1, -1, 2, -1, 0]
ból	-1.6	1.2	[-1, -2, -2, -2, -1, -4, -1, 1, -2, -2]
bolało	-1.6	0.8	[-2, -2, -1, -2, -1, -2, -3, 0, -1, -2]
bóle	-1.0	0.7746	[-1, -2, -1, -1, -1, 1, -2, -1, -1, -1]
osiągalny	1.3	0.45826	[2, 1, 1, 1, 1, 1, 1, 2, 2, 1]
zbolały	-2.2	0.74833	[-2, -3, -2, -1, -3, -3, -2, -3, -1, -2]
acquit	0.8	1.72047	[-3, 3, -1, 3, 2, 1, 1, 1, 0, 1]
uniewinnia	0.1	1.37477	[1, -3, -1, 0, 2, 0, -1, 1, 1, 1]
uniewinniony	1.0	0.89443	[2, 2, 1, 1, 2, 0, 1, 1, -1, 1]
uniewinniający	1.3	0.78102	[3, 2, 0, 1, 1, 1, 2, 1, 1, 1]
zjadliwy	-1.7	1.73494	[-1, -3, -2, -3, 3, -3, -1, -2, -2, -3]
aktywny	1.7	1.26886	[1, 2, 1, 1, 1, 4, 2, 4, 0, 1]
aktywnie	1.3	0.78102	[0, 1, 0, 2, 2, 1, 1, 2, 2, 2]
aktywność	0.6	0.8	[0, 2, 0, 0, 1, 0, 1, 0, 2, 0]
aktywacje	0.8	0.74833	[2, 0, 1, 0, 0, 0, 1, 2, 1, 1]
actives	1.1	0.7	[2, 1, 0, 1, 1, 0, 1, 1, 2, 2]
odpowiedni	0.9	0.7	[0, 0, 1, 1, 0, 2, 1, 1, 2, 1]
podziw	2.4	0.4899	[2, 3, 3, 3, 3, 2, 2, 2, 2, 2]
zachwycający	2.6	0.66332	[2, 3, 3, 3, 4, 3, 2, 2, 2, 2]
admirableness	2.2	0.87178	[2, 2, 3, 3, 3, 1, 3, 1, 3, 1]
koncertowo	2.5	0.67082	[2, 3, 3, 3, 4, 2, 2, 2, 2, 2]
admirał	1.3	1.18743	[0, 0, 1, 3, 3, 2, 2, 0, 2, 0]
admirałowie	1.5	0.80623	[2, 2, 0, 2, 2, 0, 1, 2, 2, 2]
podziw	1.6	0.66332	[2, 2, 2, 1, 0, 2, 2, 2, 1, 2]
admiralicja	1.2	1.53623	[0, 4, 0, 0, 0, 2, 2, 3, 2, -1]
podziw	2.5	0.80623	[3, 1, 1, 3, 3, 2, 3, 3, 3, 3]
podziw	1.6	0.66332	[2, 2, 1, 1, 2, 2, 2, 2, 2, 0]
podziwiać	2.1	0.83066	[3, 3, 1, 3, 3, 2, 1, 2, 1, 2]
podziwiany	2.3	0.78102	[4, 2, 2, 2, 2, 2, 3, 3, 1, 2]
admirer	1.8	0.74833	[2, 1, 1, 2, 3, 2, 3, 1, 1, 2]
wielbiciele	1.7	1.00499	[2, 3, 2, 2, 2, 1, -1, 2, 2, 2]
podziwia	1.5	0.67082	[3, 1, 1, 2, 1, 2, 2, 1, 1, 1]
podziwiając	1.6	0.8	[1, 2, 1, 1, 3, 3, 2, 1, 1, 1]
z podziwem	2.3	0.64031	[1, 3, 3, 2, 2, 2, 2, 3, 3, 2]
przyznać	0.8	1.07703	[0, 0, 0, 0, 0, 1, 3, 2, 2, 0]
przyznaje	1.2	0.87178	[1, 2, 2, 2, 0, 0, 1, 2, 0, 2]
Przyznał	0.4	0.66332	[0, 1, 0, 1, 0, 0, 2, 0, 0, 0]
upomniany	-1.9	0.9434	[-2, -2, -2, -1, -2, -3, -1, -1, -1, -4]
przyjąć	0.7	0.64031	[0, 0, 1, 1, 1, 0, 1, 0, 1, 2]
przyjmuje	0.7	0.64031	[0, 0, 1, 2, 1, 0, 1, 1, 0, 1]
adoracyjność	2.2	0.74833	[2, 2, 2, 2, 1, 2, 3, 2, 4, 2]
godny podziwu	2.2	0.6	[3, 2, 2, 3, 2, 2, 1, 3, 2, 2]
adorableness	2.5	0.67082	[2, 3, 3, 2, 3, 2, 1, 3, 3, 3]
uroczo	2.1	0.7	[3, 1, 2, 3, 2, 2, 1, 3, 2, 2]
adoracja	2.9	0.7	[3, 3, 3, 2, 3, 3, 4, 2, 4, 2]
adoracje	2.2	0.87178	[2, 2, 3, 1, 3, 1, 3, 3, 1, 3]
adore	2.6	0.91652	[3, 3, 1, 2, 3, 3, 3, 4, 1, 3]
uwielbiany	1.8	0.87178	[2, 3, 3, 2, 2, 1, 1, 0, 2, 2]
adorer	1.7	1.1	[2, 4, 3, 1, 2, 1, 1, 0, 2, 1]
wielbiciele	2.1	0.7	[3, 2, 1, 2, 2, 2, 3, 2, 3, 1]
uwielbia	1.6	0.66332	[2, 1, 3, 2, 2, 1, 1, 1, 2, 1]
uwielbienie	2.6	0.66332	[2, 3, 3, 3, 1, 3, 3, 2, 3, 3]
z uwielbieniem	2.4	0.8	[2, 3, 2, 3, 3, 3, 3, 1, 1, 3]
zdobić	0.9	0.53852	[1, 1, 1, 0, 2, 1, 1, 0, 1, 1]
strojny	0.8	1.249	[1, 1, 0, 2, -1, 3, -1, 2, 1, 0]
adorner	1.3	0.78102	[1, 1, 1, 2, 1, 3, 1, 2, 1, 0]
ozdoby	0.9	0.9434	[2, 2, 0, 1, -1, 2, 1, 1, 0, 1]
ozdabianie	1.0	0.7746	[0, 0, 1, 1, 1, 2, 2, 1, 0, 2]
ozdoba	1.3	0.78102	[1, 3, 1, 0, 2, 2, 1, 1, 1, 1]
ozdoby	0.8	1.16619	[2, -1, 0, 0, 2, 1, 2, -1, 1, 2]
ozdabia	0.5	1.56525	[3, -1, 1, 0, 2, -1, 3, -1, 0, -1]
zaawansowane	1.0	0.63246	[1, 0, 1, 1, 1, 0, 1, 2, 1, 2]
korzyść	1.0	0.63246	[1, 2, 1, 1, 2, 0, 1, 0, 1, 1]
korzystne	1.4	0.91652	[1, 0, 3, 0, 1, 1, 2, 2, 2, 2]
korzystny	1.5	0.67082	[2, 0, 2, 2, 2, 1, 1, 1, 2, 2]
korzystnie	1.9	0.53852	[2, 2, 2, 3, 2, 2, 2, 1, 1, 2]
zaletą	1.6	1.28062	[-2, 2, 3, 1, 2, 2, 2, 2, 2, 2]
Zalety	1.5	0.80623	[1, 0, 3, 1, 1, 1, 2, 2, 2, 2]
korzystne	1.6	0.66332	[3, 1, 1, 2, 1, 1, 2, 2, 2, 1]
przygoda	1.3	0.45826	[1, 2, 1, 1, 2, 1, 1, 1, 1, 2]
przygód	1.3	0.45826	[1, 2, 1, 2, 1, 2, 1, 1, 1, 1]
poszukiwacz przygód	1.2	0.6	[1, 2, 0, 2, 1, 2, 1, 1, 1, 1]
poszukiwacze przygód	0.9	0.9434	[0, 1, 0, 1, 0, 1, 0, 1, 3, 2]
przygody	1.4	1.2	[2, 2, 1, 2, -2, 2, 2, 1, 2, 2]
przygodowy	1.7	1.1	[0, 3, 0, 1, 2, 2, 3, 1, 2, 3]
przygody	1.3	1.00499	[1, 0, 0, 2, 3, 2, 2, 0, 1, 2]
awanturnica	0.8	1.72047	[3, -1, 2, 2, 0, 0, 1, 2, -3, 2]
przygody	1.4	1.11355	[1, 0, 0, 3, 2, 2, 3, 0, 1, 2]
przygód	2.3	0.78102	[2, 3, 2, 3, 1, 3, 3, 1, 2, 3]
awanturnictwo	1.5	0.67082	[1, 0, 2, 2, 2, 2, 1, 1, 2, 2]
awanturnik	1.4	0.4899	[1, 1, 2, 1, 2, 2, 2, 1, 1, 1]
awanturniczy	1.7	0.64031	[2, 1, 1, 2, 2, 1, 3, 2, 2, 1]
poszukiwacze przygód	1.2	0.9798	[3, 1, 0, 0, 1, 2, 1, 0, 2, 2]
ryzykowny	1.4	1.11355	[0, 1, 2, 1, 2, 0, 3, 2, 3, 0]
awanturniczo	1.3	0.9	[0, 1, 2, 2, 1, 2, 1, 1, 0, 3]
awanturnictwo	1.8	0.87178	[0, 1, 3, 2, 1, 3, 2, 2, 2, 2]
przeciwny	-1.5	0.92195	[-2, 0, -1, -3, -2, -2, 0, -1, -2, -2]
przeciwnicy	-1.0	0.63246	[-1, -1, -1, -1, 0, -2, -2, -1, -1, 0]
przeciwnik	-0.8	1.72047	[-3, -1, -2, -2, -2, 2, 1, -1, 2, -2]
przeciwstawny	-1.2	0.74833	[-1, -1, -2, -1, -1, -1, -3, -1, 0, -1]
przeciwnie	-0.1	1.37477	[0, -2, -1, 0, -1, -1, 1, 1, 3, -1]
przeciwnicy	-1.0	0.7746	[-1, -1, -2, -1, -2, 1, -1, -1, -1, -1]
niekorzystny	-1.5	0.80623	[-2, -2, -2, -1, -1, 0, -1, -3, -1, -2]
niekorzystnie	-0.8	1.6	[-2, -2, 0, -2, -2, 2, -2, 2, -2, 0]
niekorzystność	-0.6	1.35647	[-1, -2, -1, 2, -1, -2, -1, 2, -1, -1]
przeciwności losu	-1.5	0.67082	[-2, -2, -1, -1, -2, 0, -2, -1, -2, -2]
nieszczęście	-1.8	0.6	[-3, -2, -1, -2, -2, -2, -1, -1, -2, -2]
afektowany	-0.6	1.35647	[-1, -2, 0, -2, 0, 0, 2, -2, 1, -2]
tkliwość	2.4	0.8	[3, 2, 2, 3, 4, 1, 3, 2, 2, 2]
emocjonalny	1.9	1.04403	[3, 3, 2, 0, 2, 2, 2, 3, 2, 0]
uczuciowo	1.5	0.92195	[1, 1, 3, 1, 1, 0, 2, 2, 3, 1]
czuły	1.9	1.13578	[1, 0, 3, 1, 3, 2, 2, 1, 2, 4]
czule	2.2	0.87178	[4, 1, 1, 2, 2, 2, 3, 3, 2, 2]
czuły	1.8	0.4	[2, 2, 1, 2, 2, 1, 2, 2, 2, 2]
nieczuły	-2.0	0.44721	[-2, -1, -2, -2, -2, -2, -2, -2, -2, -3]
affections	1.5	1.11803	[-1, 3, 2, 2, 1, 1, 2, 1, 3, 1]
cierpiący	-1.5	1.0247	[-1, -2, -3, -2, 1, -1, -1, -2, -2, -2]
urażony	0.2	2.03961	[1, -2, 2, -2, -2, 4, 0, 2, 1, -2]
pogarszać	-2.5	0.80623	[-3, -3, -2, -3, -2, -4, -3, -2, -2, -1]
pogorszony	-1.9	1.04403	[-4, -3, -3, -1, -1, -1, -1, -2, -2, -1]
pogarsza	-1.9	0.83066	[-3, -2, -2, -2, -3, -1, -2, -2, 0, -2]
obciążający	-1.2	0.9798	[-2, -2, -1, -2, -2, -1, 0, 1, -1, -2]
agresja	-1.3	1.55242	[-2, -2, 2, -2, -1, -3, -3, -1, 1, -2]
agresywny	-1.4	0.4899	[-1, -1, -1, -1, -2, -1, -2, -2, -2, -1]
agresje	-0.5	1.43178	[-1, -2, -1, -1, -3, 0, -1, 1, 2, 1]
agresywne	-0.6	1.28062	[-1, -2, -1, 0, -1, -2, 2, -2, 1, 0]
agresja	-1.2	1.77764	[-2, -2, 1, 1, -4, 2, -2, -2, -2, -2]
agresje	-1.3	1.48661	[-1, -2, -2, -2, -2, -3, 1, -2, 2, -2]
